"Model","Variable","Dependent","ImportanceScaled","ImportanceRaw"
"Random Forest","lies","welloff",18.6238552032563,0.000892267997149159
"Random Forest","bullied","welloff",12.3075756176029,0.000591655999918311
"Random Forest","helpout","welloff",20.1433149085269,0.000964583956333532
"Random Forest","steals","welloff",7.60057538809596,0.000367634767043805
"Random Forest","oldbest","welloff",12.4093362774471,0.000596499115993282
"Random Forest","afraid","welloff",13.5968815183484,0.000653018201608204
"Random Forest","wwbands","welloff",9.85851277783375,0.000475097246996878
"Random Forest","famstat2","welloff",6.27979105846429,0.000304774405994617
"Random Forest","mumscore2","welloff",7.25453303521534,0.00035116550196216
"Random Forest","dadscore2","welloff",7.08403002896062,0.000343050717214424
"Random Forest","seefrnds2","welloff",3.18650626214291,0.000157555064606043
"Random Forest","music2","welloff",1.00946773023162,5.39428206811778e-05
"Random Forest","films2","welloff",0.0872239092026166,1.00502802681397e-05
"Random Forest","socialnet2","welloff",2.31278193874341,0.000115971722652201
"Random Forest","cmpgame2","welloff",2.68982627309859,0.000133916471433198
"Random Forest","shops2","welloff",2.27081292691804,0.000113974282815104
"Random Forest","mags2","welloff",0.42224063605443,2.59948004558488e-05
"Random Forest","books2","welloff",2.99312708624562,0.000148351529597653
"Random Forest","wsport2","welloff",2.47413290552246,0.000123650932497305
"Random Forest","dsport2","welloff",9.18151921618219,0.000442876952768176
"Random Forest","cinema2","welloff",1.2805286845355,6.68434805933307e-05
"Random Forest","street2","welloff",7.15079371020221,0.000346228214867648
"Random Forest","hobby2","welloff",2.74048830176923,0.000136327639814192
"Random Forest","frhouse2","welloff",2.61955710918295,0.000130572136619963
"Random Forest","concert2","welloff",3.04664705645989,0.000150898716580065
"Random Forest","publib2","welloff",1.13074333087878,5.97147153592916e-05
"Random Forest","museum2","welloff",2.4988848692278,0.000124828957811724
"Random Forest","theatre2","welloff",2.76906223354405,0.000137687564843331
"Random Forest","church2","welloff",0.784243401255584,4.32236727333497e-05
"Random Forest","volwork2","welloff",2.29764380001119,0.00011525125009285
"Random Forest","nothin2","welloff",2.09156438013868,0.000105443269753164
"Random Forest","withfrev2","welloff",4.82272357917838,0.000235427892891691
"Random Forest","ssomatic","welloff",15.0789270415053,0.000723553499905509
"Random Forest","safraid","welloff",15.9044202928058,0.000762841370495925
"Random Forest","stantrum","welloff",27.7102965320676,0.00132472087364613
"Random Forest","sobeys","welloff",7.74497982407338,0.000374507437152766
"Random Forest","sfights","welloff",13.4563353628476,0.000646329159437844
"Random Forest","slies","welloff",15.2814981899272,0.000733194510358367
"Random Forest","ssteals","welloff",5.10242689255439,0.000248739870381895
"Random Forest","sreflect","welloff",7.13985014320369,0.000345707375426068
"Random Forest","sattends","welloff",9.46933030835276,0.000456574805447006
"Random Forest","sloner","welloff",12.8745021522238,0.000618637851425114
"Random Forest","sfriend","welloff",4.65271527024104,0.000227336652375427
"Random Forest","spopular","welloff",5.32301746443093,0.000259238482972243
"Random Forest","sbullied","welloff",13.3116394180132,0.000639442615487719
"Random Forest","soldbest","welloff",10.3234923320394,0.000497227114835337
"Random Forest","sshares","welloff",9.81141031873454,0.000472855489944759
"Random Forest","skind","welloff",16.1795680827614,0.000775936536020272
"Random Forest","shelpout","welloff",18.2473537566865,0.000874349086138518
"Random Forest","emotion1","welloff",25.8831512293878,0.00123776117035542
"Random Forest","hyper1","welloff",35.9231862311456,0.00171559862723453
"Random Forest","prosoc1","welloff",31.6250476470495,0.00151103643098931
"Random Forest","emotion2","welloff",16.1018541945412,0.000772237882907529
"Random Forest","conduct2","welloff",13.9875562029255,0.000671611662458955
"Random Forest","hyper2","welloff",26.793707162144,0.00128109744669094
"Random Forest","peer2","welloff",10.2813680541445,0.000495222285388165
"Random Forest","prosoc2","welloff",18.5164239369072,0.000887154998729079
"Random Forest","SDQscore2","welloff",23.4583324474924,0.0011223562698814
"Random Forest","smokstat3","welloff",26.9108580304189,0.00128667303213042
"Random Forest","parsmoke2","welloff",5.14148730255834,0.000250598880532524
"Random Forest","sibsmoke2","welloff",0.3291972509397,2.15665674352605e-05
"Random Forest","drinkloc","welloff",83.6688589790623,0.00398796827921804
"Random Forest","stimulants2","welloff",0.923734577236979,4.98625050458223e-05
"Random Forest","numeffects","welloff",1.94580418683993,9.85060748063453e-05
"Random Forest","offerany","welloff",9.24294598558144,0.000445800449675198
"Random Forest","subuse2","welloff",17.1161846754706,0.000820513122720675
"Random Forest","density","helptch",1.30824790765649,2.05889488737121e-07
"Random Forest","simd","helptch",2.90335712938847,6.65998526818032e-05
"Random Forest","sex","helptch",16.5977578731757,0.000636608179727187
"Random Forest","classyr","helptch",7.71793248607177,0.00026699913234667
"Random Forest","whnlvskl","helptch",14.0675187986098,0.000531290877502592
"Random Forest","smfriend","helptch",38.0861823670839,0.00153103073430085
"Random Forest","homesmk","helptch",8.60745852813689,0.000304024283033228
"Random Forest","carsmk","helptch",7.99298557020827,0.000278447793100113
"Random Forest","ecig","helptch",32.2258942272129,0.00128710527154358
"Random Forest","smcost","helptch",0,-5.42479135768852e-05
"Random Forest","smkmum","helptch",9.6186495270114,0.000346113550053788
"Random Forest","smkdad","helptch",8.58834097412118,0.000303228544308652
"Random Forest","smkbroth","helptch",5.49898859024945,0.000174639012212238
"Random Forest","smksist","helptch",4.29026645068337,0.000124327815868042
"Random Forest","smkgf","helptch",7.19381189312183,0.000245183420367235
"Random Forest","smbkfrnd","helptch",20.4844769973433,0.000798386873597174
"Random Forest","smconf","helptch",8.82820285144197,0.000313212425310208
"Random Forest","smsport","helptch",3.08460918362088,7.41441901186513e-05
"Random Forest","smslim","helptch",8.53728866073438,0.000301103570438685
"Random Forest","smpreg","helptch",11.102631485436,0.000407882012165638
"Random Forest","smrelax","helptch",11.2673124600101,0.000414736603948765
"Random Forest","smheart","helptch",3.37297556569646,8.61469963821968e-05
"Random Forest","smlot","helptch",10.1797332717415,0.000369467796263582
"Random Forest","smcold","helptch",5.98747456508937,0.000194971488127984
"Random Forest","smharm","helptch",12.2943169111339,0.000457484081549698
"Random Forest","smcope","helptch",7.57075398024313,0.000260873053852693
"Random Forest","smsmell","helptch",10.482616303748,0.000382074835709447
"Random Forest","smfun","helptch",18.0973072055713,0.000699024609790299
"Random Forest","smskin","helptch",16.4671271790882,0.000631170878395739
"Random Forest","smwind","helptch",8.88144276058797,0.000315428454482432
"Random Forest","smeasy","helptch",12.1787102999162,0.000452672134514665
"Random Forest","health","helptch",7.47853403526089,0.00025703454075942
"Random Forest","longill","helptch",4.02554129177021,0.000113309039086052
"Random Forest","wwopti","helptch",13.0444119096003,0.000488705629918284
"Random Forest","wwintr","helptch",8.09938377506161,0.000282876454410949
"Random Forest","wwenerg","helptch",6.24524664346921,0.0002057008536479
"Random Forest","wwclose","helptch",7.91964862829622,0.000275395255909767
"Random Forest","wwconf","helptch",16.6641800856577,0.000639372901961032
"Random Forest","wwcheer","helptch",18.9251893998086,0.000733483930307989
"Random Forest","carer15","helptch",4.11611063427036,0.000117078848394687
"Random Forest","alevr","helptch",17.0647396186443,0.000656045575234692
"Random Forest","mahome","helptch",7.94956068950218,0.000276640299361137
"Random Forest","stepma","helptch",1.73453121730897,1.79492753241934e-05
"Random Forest","steppa","helptch",2.62594719171565,5.50530915319674e-05
"Random Forest","grandma","helptch",2.95242155698911,6.8642083869376e-05
"Random Forest","grandpa","helptch",2.45440962524229,4.79131046774657e-05
"Random Forest","fostpa","helptch",2.40915309104502,4.60293711846103e-05
"Random Forest","bruv","helptch",2.47752285622328,4.88751572981374e-05
"Random Forest","sister","helptch",1.69116413265603,1.61441872568626e-05
"Random Forest","ahome","helptch",5.84336067889338,0.000188972969703449
"Random Forest","difhome","helptch",1.79735985765287,2.05644206557047e-05
"Random Forest","talkma","helptch",15.6539426801366,0.000597323326794261
"Random Forest","talkpa","helptch",13.0454794512451,0.000488750064694099
"Random Forest","talkoth","helptch",8.65671006288676,0.000306074302267544
"Random Forest","owncash","helptch",6.35075511980258,0.000210092481380218
"Random Forest","welloff","helptch",4.78501203836957,0.000144920838522066
"Random Forest","npsoff","helptch",21.2990920088944,0.000832293968081095
"Random Forest","othdrgoff","helptch",13.1943525663808,0.000494946678688985
"Random Forest","dgtake","helptch",24.2098632621163,0.00095345033581873
"Random Forest","drugease","helptch",19.7954378780799,0.000769706682109543
"Random Forest","heradd","helptch",24.651248966904,0.000971822335577969
"Random Forest","herdang","helptch",13.7616488909751,0.000518559513961659
"Random Forest","injhiv","helptch",13.8270608362354,0.000521282185379283
"Random Forest","injhepc","helptch",17.3653774769213,0.000668559162784023
"Random Forest","snifdam","helptch",19.7668019813695,0.000768514757038654
"Random Forest","cokedang","helptch",63.4475289999379,0.00258665770449665
"Random Forest","candang","helptch",39.6856142585048,0.00159760462195822
"Random Forest","excite","helptch",6.83824203592462,0.000230383373016444
"Random Forest","helpadv","helptch",27.3730440255511,0.00108511286044038
"Random Forest","stupid","helptch",10.6606534773373,0.000389485358693855
"Random Forest","sellpun","helptch",13.941919375555,0.000526062995074381
"Random Forest","legalhi","helptch",4.76045257435545,0.000143898588680125
"Random Forest","cigok","helptch",18.7365801567643,0.000725633361224726
"Random Forest","alcok","helptch",49.0811594430615,0.00198867971115174
"Random Forest","drunkok","helptch",23.6205713346909,0.00092892196747479
"Random Forest","glueok","helptch",14.8034442326152,0.000561922639586658
"Random Forest","canok","helptch",37.7936484917917,0.00151885446255453
"Random Forest","cokeok","helptch",49.1140003539088,0.00199004666345589
"Random Forest","hpbclass","helptch",88.2251418609778,0.00361798765601036
"Random Forest","hpcclass","helptch",90.8801406676543,0.00372849788982163
"Random Forest","youth","helptch",6.64676727929201,0.000222413531346002
"Random Forest","drama","helptch",7.77892726386555,0.000269537945975628
"Random Forest","sports","helptch",30.1356077741868,0.0012001003191965
"Random Forest","comp","helptch",2.73108088585674,5.9429119533094e-05
"Random Forest","noclubs","helptch",43.5331875074009,0.00175775392909623
"Random Forest","clubdk","helptch",7.66968731909766,0.000264991001620146
"Random Forest","closefr","helptch",7.26570213266848,0.000248175740801078
"Random Forest","agefr","helptch",5.97924328596448,0.000194628873819319
"Random Forest","dgclass","helptch",18.1320487953136,0.000700470674924392
"Random Forest","smclass","helptch",14.5991911634833,0.000553420920350597
"Random Forest","alrisk","helptch",83.1626958299018,0.00340727114150787
"Random Forest","drgrisk","helptch",100,0.00410809798026575
"Random Forest","allife","helptch",59.7391366131577,0.00243230158625793
"Random Forest","drglife","helptch",82.4898252812992,0.00337926394185724
"Random Forest","aldecs","helptch",89.6040396685329,0.00367538215228342
"Random Forest","drgdecs","helptch",84.0425577932686,0.00344389403981155
"Random Forest","peerviews","helptch",55.0255870429064,0.00223610734926633
"Random Forest","schdrg","helptch",27.3532757395493,0.0010842900359997
"Random Forest","schsm","helptch",25.3374719677594,0.00100038531047668
"Random Forest","schact","helptch",16.3694080190621,0.000627103468950892
"Random Forest","sayno","helptch",25.5477275661001,0.00100913687574079
"Random Forest","subsinfo","helptch",24.0801662302417,0.00094805189673806
"Random Forest","avoidal","helptch",41.1322149622976,0.00165781714695283
"Random Forest","avoiddrg","helptch",36.4930595974156,0.00146471945411369
"Random Forest","likeskl","helptch",21.0729686411986,0.000822881931370789
"Random Forest","pressu1","helptch",9.70295695895598,0.000349622716985537
"Random Forest","Truant1","helptch",12.0912040183362,0.000449029820396466
"Random Forest","exclax","helptch",4.23579571427325,0.00012206055540773
"Random Forest","somatic","helptch",32.6850463438145,0.00130621677081544
"Random Forest","shares","helptch",31.8241946398249,0.00127038514526235
"Random Forest","tantrum","helptch",53.2533059151482,0.00216233887851774
"Random Forest","loner","helptch",29.8690580410965,0.00118900559732617
"Random Forest","fights","helptch",58.2553603511548,0.00237054168594264
"Random Forest","kind","helptch",48.697601204954,0.00197271469057738
"Random Forest","lies","helptch",40.222667297075,0.0016199586270569
"Random Forest","bullied","helptch",16.3758935232871,0.000627373418069697
"Random Forest","helpout","helptch",58.6406289568554,0.00238657789793228
"Random Forest","steals","helptch",19.3225515030801,0.000750023515497198
"Random Forest","oldbest","helptch",22.7389891196928,0.000892227466347971
"Random Forest","afraid","helptch",25.7682418074393,0.00101831544121051
"Random Forest","wwbands","helptch",13.0381044010661,0.000488443089595805
"Random Forest","famstat2","helptch",12.564382308005,0.00046872513750705
"Random Forest","mumscore2","helptch",4.92478572910428,0.000150738702999035
"Random Forest","dadscore2","helptch",4.71331441606463,0.000141936535484074
"Random Forest","seefrnds2","helptch",7.99529069841527,0.000278543740509385
"Random Forest","music2","helptch",2.50034954769665,4.98252831533794e-05
"Random Forest","films2","helptch",2.27474484543908,4.04348350926453e-05
"Random Forest","socialnet2","helptch",5.02737080269982,0.000155008648597534
"Random Forest","cmpgame2","helptch",6.64596566875892,0.000222380165542893
"Random Forest","shops2","helptch",3.81839344820052,0.000104686829325045
"Random Forest","mags2","helptch",4.94382944696566,0.000151531368407473
"Random Forest","books2","helptch",6.34118765967163,0.000209694250596313
"Random Forest","wsport2","helptch",6.76904494613499,0.000227503150790927
"Random Forest","dsport2","helptch",8.21153622953781,0.000287544627494682
"Random Forest","cinema2","helptch",2.18823915476969,3.68341690291276e-05
"Random Forest","street2","helptch",9.06299103510669,0.000322985121632204
"Random Forest","hobby2","helptch",5.42082581479227,0.000171385607137483
"Random Forest","frhouse2","helptch",10.5448003155917,0.00038466314937305
"Random Forest","concert2","helptch",7.25563301266048,0.000247756629197879
"Random Forest","publib2","helptch",5.75928021623795,0.000185473250018586
"Random Forest","museum2","helptch",6.13718012188797,0.000201202751224245
"Random Forest","theatre2","helptch",5.54063746303832,0.000176372582358597
"Random Forest","church2","helptch",4.55015772874498,0.000135145389808895
"Random Forest","volwork2","helptch",4.27102010327915,0.000123526716317148
"Random Forest","nothin2","helptch",2.75108286534692,6.02616711050905e-05
"Random Forest","withfrev2","helptch",6.96816457836333,0.000235791198626818
"Random Forest","ssomatic","helptch",34.6085593729205,0.00138628003639996
"Random Forest","safraid","helptch",28.5790630705663,0.00113531154463953
"Random Forest","stantrum","helptch",48.1262138260812,0.00194893157147493
"Random Forest","sobeys","helptch",21.5892826921981,0.000844372708071902
"Random Forest","sfights","helptch",62.9002406824017,0.0025638776716842
"Random Forest","slies","helptch",36.8511879760891,0.00147962599597809
"Random Forest","ssteals","helptch",18.255078411635,0.000705591593107557
"Random Forest","sreflect","helptch",12.3471187783513,0.000459681877901693
"Random Forest","sattends","helptch",23.977050739219,0.000943759873331564
"Random Forest","sloner","helptch",30.2722347230999,0.00120578720539447
"Random Forest","sfriend","helptch",14.3127295069627,0.000541497395352982
"Random Forest","spopular","helptch",7.8429967685434,0.000272204740372792
"Random Forest","sbullied","helptch",15.7134854966417,0.00059980170477214
"Random Forest","soldbest","helptch",21.6597069122507,0.000847304007703532
"Random Forest","sshares","helptch",34.1655454377134,0.00136784026405872
"Random Forest","skind","helptch",48.0203016584192,0.00194452314071317
"Random Forest","shelpout","helptch",55.9509092550372,0.00227462246036777
"Random Forest","emotion1","helptch",49.6901589652005,0.00201402837775501
"Random Forest","hyper1","helptch",46.2707370555024,0.00187170021030354
"Random Forest","prosoc1","helptch",86.3742838948585,0.00354094854545674
"Random Forest","emotion2","helptch",27.2025549242792,0.00107801651433414
"Random Forest","conduct2","helptch",77.3631456485507,0.00316587380267306
"Random Forest","hyper2","helptch",34.2180872888615,0.00137002723764253
"Random Forest","peer2","helptch",21.3929291639236,0.000836199795050352
"Random Forest","prosoc2","helptch",68.5548382056061,0.00279924157950462
"Random Forest","SDQscore2","helptch",66.7370041602197,0.00272357703875961
"Random Forest","smokstat3","helptch",46.6341761594933,0.00188682780292513
"Random Forest","parsmoke2","helptch",10.8938705023735,0.000399192657959193
"Random Forest","sibsmoke2","helptch",3.44137056434341,8.89938327999717e-05
"Random Forest","drinkloc","helptch",39.7624824317511,0.00160080414121101
"Random Forest","stimulants2","helptch",5.79238397276778,0.000186851142869213
"Random Forest","numeffects","helptch",8.15770976343442,0.000285304183793027
"Random Forest","offerany","helptch",26.35625325874,0.00104279051170904
"Random Forest","subuse2","helptch",30.274647600938,0.00120588763771608
"Random Forest","density","alrisk",0,-6.52015244558868e-06
"Random Forest","simd","alrisk",0.426809744570707,7.49606514924035e-05
"Random Forest","sex","alrisk",5.37044043738699,0.00101873245695659
"Random Forest","classyr","alrisk",2.50247655122437,0.000471219177135149
"Random Forest","whnlvskl","alrisk",4.86522205832438,0.00092228292595613
"Random Forest","smfriend","alrisk",11.0231820457385,0.00209787822755162
"Random Forest","homesmk","alrisk",1.15686399774399,0.000214332838335844
"Random Forest","carsmk","alrisk",0.746500890593993,0.000135991806289574
"Random Forest","ecig","alrisk",9.23681490726512,0.00175684892252104
"Random Forest","smcost","alrisk",3.23752631544267,0.000611545040086521
"Random Forest","smkmum","alrisk",1.30788163127079,0.000243163103682651
"Random Forest","smkdad","alrisk",1.10212186841652,0.000203882203682771
"Random Forest","smkbroth","alrisk",0.699849474341228,0.00012708574228922
"Random Forest","smksist","alrisk",0.826056726046295,0.000151179541605064
"Random Forest","smkgf","alrisk",1.70007323641897,0.000318035075777261
"Random Forest","smbkfrnd","alrisk",9.66461977325309,0.00183851970172114
"Random Forest","smconf","alrisk",2.68329007302833,0.000505737674678511
"Random Forest","smsport","alrisk",0.992714094213711,0.000182995535764545
"Random Forest","smslim","alrisk",1.69898569671542,0.000317827457252878
"Random Forest","smpreg","alrisk",1.81131780643068,0.00033927240016733
"Random Forest","smrelax","alrisk",2.52780139201395,0.000476053856786646
"Random Forest","smheart","alrisk",0.629025469920197,0.000113564971285883
"Random Forest","smlot","alrisk",2.40821015935441,0.000453223099277032
"Random Forest","smcold","alrisk",1.05630764636541,0.000195135965594245
"Random Forest","smharm","alrisk",2.49574736900833,0.000469934531731002
"Random Forest","smcope","alrisk",2.2627645990136,0.000425456579565302
"Random Forest","smsmell","alrisk",2.56829046045938,0.000483783487821553
"Random Forest","smfun","alrisk",7.43926173719326,0.00141368413005348
"Random Forest","smskin","alrisk",3.33710855672834,0.000630555948766839
"Random Forest","smwind","alrisk",1.26050778320558,0.000234119122669819
"Random Forest","smeasy","alrisk",2.28963815724802,0.000430586919623065
"Random Forest","health","alrisk",1.58536567580001,0.000296136643569721
"Random Forest","longill","alrisk",0.604494834278685,0.000108881910651476
"Random Forest","wwopti","alrisk",2.39169503881192,0.000450070253504288
"Random Forest","wwintr","alrisk",1.25782225092533,0.000233606436790502
"Random Forest","wwenerg","alrisk",1.53121960609141,0.000285799800641319
"Random Forest","wwclose","alrisk",1.63467235307206,0.000305549614465404
"Random Forest","wwconf","alrisk",2.72545682819615,0.000513787587208006
"Random Forest","wwcheer","alrisk",3.11520561228711,0.00058819320860151
"Random Forest","carer15","alrisk",0.351794768011711,6.06397961811818e-05
"Random Forest","alevr","alrisk",4.53168972453197,0.000858609396842929
"Random Forest","mahome","alrisk",2.96236700955873,0.000559015308186903
"Random Forest","stepma","alrisk",0.359111951507441,6.20366949197368e-05
"Random Forest","steppa","alrisk",0.434534418894691,7.64353429259612e-05
"Random Forest","grandma","alrisk",0.318410674941999,5.42665519507883e-05
"Random Forest","grandpa","alrisk",0.0989550219712639,1.23710159180346e-05
"Random Forest","fostpa","alrisk",0.451412111046501,7.96574060176336e-05
"Random Forest","bruv","alrisk",0.130600983585862,1.84124393544696e-05
"Random Forest","sister","alrisk",0.11082025501345,1.46361674041173e-05
"Random Forest","ahome","alrisk",0.649961554053192,0.000117561808256383
"Random Forest","difhome","alrisk",0.214202779712309,3.43725753300308e-05
"Random Forest","talkma","alrisk",8.74772465039352,0.00166347835674772
"Random Forest","talkpa","alrisk",3.1742657225811,0.000599468174388106
"Random Forest","talkoth","alrisk",2.79607592465057,0.000527269239924881
"Random Forest","owncash","alrisk",1.49438834371843,0.000278768468985055
"Random Forest","welloff","alrisk",0.682004519019257,0.000123679022259118
"Random Forest","npsoff","alrisk",14.9020155833781,0.00283837321157876
"Random Forest","othdrgoff","alrisk",8.59150796557757,0.00163365555811379
"Random Forest","dgtake","alrisk",4.33940693259227,0.000821901339751949
"Random Forest","helptch","alrisk",0.569026905700194,0.000102110848436161
"Random Forest","helppar","alrisk",0.614341436509139,0.000110761692160686
"Random Forest","helpfri","alrisk",0.3127542902396,5.31867106894377e-05
"Random Forest","helpdsv","alrisk",0.242264968081867,3.97298327443636e-05
"Random Forest","helpksw","alrisk",0.223452046546158,3.61383215601621e-05
"Random Forest","helpkst","alrisk",0.196170957635911,3.09301812002305e-05
"Random Forest","helptfw","alrisk",0.277413338957631,4.6439889280089e-05
"Random Forest","helptft","alrisk",0.129781122194355,1.82559223907697e-05
"Random Forest","helpclw","alrisk",0.117471841224374,1.59059992175266e-05
"Random Forest","helpweb","alrisk",0.384773532442123,6.69356604927485e-05
"Random Forest","helpdk","alrisk",0.666037313387593,0.000120630777067763
"Random Forest","helpoth","alrisk",0.0985400312364245,1.22917914412468e-05
"Random Forest","drugease","alrisk",6.36230684914224,0.00120808631697728
"Random Forest","heradd","alrisk",9.51674226629882,0.00181028890731157
"Random Forest","herdang","alrisk",4.09537961130744,0.000775314909676126
"Random Forest","injhiv","alrisk",3.06123686524495,0.000577890217743266
"Random Forest","injhepc","alrisk",4.26423413126833,0.000807550354648958
"Random Forest","snifdam","alrisk",4.47146504171919,0.000847112106457885
"Random Forest","cokedang","alrisk",22.0239397570411,0.00419799565374947
"Random Forest","candang","alrisk",11.3887508828951,0.002167667737105
"Random Forest","excite","alrisk",1.61954920383541,0.000302662505223988
"Random Forest","helpadv","alrisk",6.8037929684749,0.00129236893795369
"Random Forest","stupid","alrisk",1.92419624213844,0.000360821640328147
"Random Forest","sellpun","alrisk",2.28362157847163,0.000429438314930007
"Random Forest","legalhi","alrisk",1.2818390894726,0.000238191410160425
"Random Forest","cigok","alrisk",3.67465212584543,0.000694995249241159
"Random Forest","alcok","alrisk",7.25651757516929,0.00137879706051934
"Random Forest","drunkok","alrisk",5.01182570338285,0.000950270531702148
"Random Forest","glueok","alrisk",3.66209371480727,0.000692597765489698
"Random Forest","canok","alrisk",10.1865596358137,0.00193816147454781
"Random Forest","cokeok","alrisk",15.09655075269,0.00287551126241143
"Random Forest","hpbclass","alrisk",99.8380411512346,0.0190532224145362
"Random Forest","hpcclass","alrisk",100,0.0190841414302573
"Random Forest","youth","alrisk",2.06339563880103,0.000387395726070166
"Random Forest","drama","alrisk",1.92023220299968,0.000360064879031161
"Random Forest","sports","alrisk",18.3706937418058,0.00350056682019734
"Random Forest","comp","alrisk",0.281050326909136,4.71342143417146e-05
"Random Forest","noclubs","alrisk",20.4293704375219,0.00389358182125847
"Random Forest","clubdk","alrisk",7.16289587536318,0.00136092405864138
"Random Forest","closefr","alrisk",2.49019363817038,0.000468874287771515
"Random Forest","agefr","alrisk",4.5808363506841,0.000867991812920949
"Random Forest","dgclass","alrisk",4.85909756069574,0.000921113718840206
"Random Forest","smclass","alrisk",4.77776619341393,0.000905587022751849
"Random Forest","schdrg","alrisk",15.8259148350596,0.0030147516910824
"Random Forest","schsm","alrisk",17.9195080172043,0.0034144324804042
"Random Forest","schact","alrisk",5.37275876336526,0.00101917504072349
"Random Forest","likeskl","alrisk",4.05306781745178,0.000767237308301572
"Random Forest","pressu1","alrisk",1.69769653631706,0.00031758134800397
"Random Forest","Truant1","alrisk",2.59873308527382,0.000489595186301769
"Random Forest","exclax","alrisk",0.751848067423499,0.000137012617722323
"Random Forest","somatic","alrisk",20.2394834272734,0.00385733113474242
"Random Forest","shares","alrisk",21.2224731707936,0.00404499038007053
"Random Forest","tantrum","alrisk",38.3699291143241,0.007318553164293
"Random Forest","loner","alrisk",13.0301045375198,0.00248101300868474
"Random Forest","fights","alrisk",44.7885241632415,0.00854390542344594
"Random Forest","kind","alrisk",33.5071814699858,0.00639022246789153
"Random Forest","lies","alrisk",50.4648903308482,0.00962756127869879
"Random Forest","bullied","alrisk",21.7033343822128,0.00413678996662504
"Random Forest","helpout","alrisk",28.3446709989738,0.00540466506469902
"Random Forest","steals","alrisk",54.8522613873094,0.0104651394394652
"Random Forest","oldbest","alrisk",15.8514880777995,0.00301963379230961
"Random Forest","afraid","alrisk",13.3854962714843,0.00254885964190879
"Random Forest","wwbands","alrisk",1.3858095771748,0.000258040064113538
"Random Forest","famstat2","alrisk",3.24645400016239,0.000613249394163533
"Random Forest","mumscore2","alrisk",0.96804881636885,0.000178286771042749
"Random Forest","dadscore2","alrisk",1.43604893890763,0.000267631090643262
"Random Forest","seefrnds2","alrisk",2.13600634861813,0.000401257590954148
"Random Forest","music2","alrisk",0.7984892823592,0.000145916734223759
"Random Forest","films2","alrisk",0.584200169894782,0.000105007524954599
"Random Forest","socialnet2","alrisk",1.55440082470156,0.000290225248636928
"Random Forest","cmpgame2","alrisk",1.62973660635934,0.0003046073477639
"Random Forest","shops2","alrisk",1.01980659669323,0.000188167673727195
"Random Forest","mags2","alrisk",1.09917302056114,0.000203319249118112
"Random Forest","books2","alrisk",3.39802056273968,0.000642184453697699
"Random Forest","wsport2","alrisk",3.68871547248757,0.000697680035155812
"Random Forest","dsport2","alrisk",3.67284073200596,0.000694649442173336
"Random Forest","cinema2","alrisk",0.72872789409747,0.000132598823675317
"Random Forest","street2","alrisk",2.1094617166894,0.000396190045104259
"Random Forest","hobby2","alrisk",0.740700857077404,0.000134884541519238
"Random Forest","frhouse2","alrisk",5.87050433972627,0.00111419796424944
"Random Forest","concert2","alrisk",5.01028928550392,0.000949977219364387
"Random Forest","publib2","alrisk",1.91173446586407,0.000358442604792413
"Random Forest","museum2","alrisk",3.05510955290447,0.00057672047328023
"Random Forest","theatre2","alrisk",1.44034250207097,0.000268450760256614
"Random Forest","church2","alrisk",1.24042191555051,0.000230284597649839
"Random Forest","volwork2","alrisk",1.05115080645088,0.000194151490737801
"Random Forest","nothin2","alrisk",0.356701964093729,6.15766123783994e-05
"Random Forest","withfrev2","alrisk",2.21925479572254,0.000417150270263706
"Random Forest","ssomatic","alrisk",21.5708714801068,0.00411150192226137
"Random Forest","safraid","alrisk",12.1677436642611,0.00231638261274927
"Random Forest","stantrum","alrisk",36.590956092763,0.00697893544509918
"Random Forest","sobeys","alrisk",7.26338539349446,0.00138010817247391
"Random Forest","sfights","alrisk",45.6010509668731,0.00869902216579601
"Random Forest","slies","alrisk",48.9323520469703,0.0093349895812983
"Random Forest","ssteals","alrisk",57.9089251132562,0.011048676767107
"Random Forest","sreflect","alrisk",5.11957463775486,0.000970840516122078
"Random Forest","sattends","alrisk",6.64980948647619,0.00126297247251205
"Random Forest","sloner","alrisk",12.6303688691514,0.00240470082501116
"Random Forest","sfriend","alrisk",5.12299951634951,0.000971494348104201
"Random Forest","spopular","alrisk",2.49302067035771,0.000469413986919233
"Random Forest","sbullied","alrisk",22.0436539899855,0.00420175923124452
"Random Forest","soldbest","alrisk",15.9998800511634,0.0030479628017604
"Random Forest","sshares","alrisk",20.2564266762995,0.0038605657130751
"Random Forest","skind","alrisk",34.9702835353227,0.00666953833179453
"Random Forest","shelpout","alrisk",25.9899987575216,0.00495514255570154
"Random Forest","emotion1","alrisk",23.6322789785277,0.00450503825162537
"Random Forest","hyper1","alrisk",39.5776439042309,0.00754911390771837
"Random Forest","prosoc1","alrisk",56.467323072813,0.0107734654001966
"Random Forest","emotion2","alrisk",14.9497365009844,0.00284748345046315
"Random Forest","conduct2","alrisk",65.7973610342727,0.0125546313729566
"Random Forest","hyper2","alrisk",35.3452366823101,0.00674111936817959
"Random Forest","peer2","alrisk",15.4700373241512,0.00294681231982594
"Random Forest","prosoc2","alrisk",44.5026852903735,0.00848933689155491
"Random Forest","SDQscore2","alrisk",36.9791636437649,0.00705304683489945
"Random Forest","smokstat3","alrisk",25.4953324108072,0.00486070747748678
"Random Forest","parsmoke2","alrisk",0.51858435737212,9.24810322411571e-05
